RowID,PolType,PolicyNo,ForeName,Surname,Addr1,Addr2,Addr3,Postcode,DOB,mobile,eMail,RegNo,DrvLicNo,DeviceID,ABICode,ALFKey,Date_Inc,Date_Exp,OrinDate,CanDate
3826,MP,MP2937723471,JOSEPH,Harvey,966 Napier Road,Kingston-upon-Hull,East Riding of Yorkshire,HL682AV,30/05/55,07100609535,JOSEPH_Harvey285@vodafone.com,TW58YZR,Harvey57429017,d59913218,abi85311010702,ALF1121825,15/07/15,27/11/15,18/07/16,09/02/15
3827,Van,VAN443582005,MUHAMMAD,Barker,686 Lovegrove Street,Leeds,West Yorkshire,LD315SQ,19/10/99,07793449256,MUHAMMADBarker132@bt.com,RC13EKM,Barker52551315,d56248277,abi42746854605,ALF9996188,11/02/17,06/04/16,18/12/16,07/02/19
3828,MP,MP5859771437,RYAN,Smith,634 Chatham Celyn,Derby,Derbyshire,DB291MC,28/01/70,07016668593,RYAN_Smith@ee.co.uk,CF58KTZ,Smith52010610,d40260007,abi65158039985,ALF9970569,29/08/17,19/07/18,18/11/17,10/04/15
3829,MP,MP5859771437,RYAN,Smith,634 Chatham Celyn,Derby,Derbyshire,DB291MC,28/01/70,07016668593,RYAN_Smith@ee.co.uk,DM18ZUU,Smith52010610,d40260007,abi31247424158,ALF9970569,29/08/17,19/07/18,18/11/17,10/04/15
3830,Loans,LOA362754359,HARVEY,Roberts,268 Pound Close,Doncaster,South Yorkshire,DR912WC,30/03/86,07400493691,HARVEY_Roberts702@vodafone.uk,,,d96835026,,ALF7520239,04/10/15,15/01/15,08/02/19,02/07/16
3831,MP,MP4368979265,AMELIE,Williams,76 Forest House Lane,Huddersfield,West Yorkshire,HD664UQ,27/02/35,07013560247,AMELIE_Williams69@bt.com,NQ43JND,William86801069,d39398023,abi74178731465,ALF3262899,14/12/15,08/05/16,03/08/16,09/03/15
3832,Loans,LOA875008663,NOAH,Campbell,134 Orchard Drive,Aberdeen,Highlands,AN322EY,21/11/86,07092593898,NOAHCampbell@vodafone.com,,,d23710315,,ALF3443726,23/04/19,26/01/19,15/06/15,16/07/17
3833,Travel,TRA701528361,HARLEY,Ward,20 Clifton Road,Stoke-on-Trent,Staffordshire,ST632WM,01/01/45,07656800508,HARLEYWard978@icloud.com,,,d49148325,,ALF8358006,06/02/15,22/01/18,16/03/15,30/10/15
3834,MP,MP4131151888,ZACHARY,Dixon,51 Kent Road,Brighton,East Sussex,BN726HG,29/09/88,07335485741,ZACHARY_Dixon@o2.co.uk,UP86FAH,Dixon80870958,d40387957,abi61050605745,ALF0214435,03/02/17,17/06/17,15/03/17,22/07/16
3835,Motor,MOT503617970,FREDERICK,Russell,183 Nursery Gardens,Newcastle-upon-Tyne,Tyne and Wear,NC933JB,08/03/61,07422220300,FRussell9@godaddy.com,BP58JUO,Russell74407879,d20091181,abi67983428934,ALF3591591,26/01/18,19/01/16,31/03/18,12/04/15
3836,Van,VAN197173247,IRIS,Foster,527 Barton Close,Leicester,Leicestershire,LC263IC,10/03/38,07280638245,I_Foster750@godaddy.com,QP88MPF,Foster29541521,d56582246,abi72513764080,ALF7764516,17/03/19,25/12/17,09/06/18,02/09/17
3837,MP,MP3469402633,ALBERT,Holmes,559 Kent Road,Chelmsford,Essex,CH317ZV,27/07/75,07529179158,AHolmes371@ee-mail.uk.com,YM92GMI,Holmes98794719,d60696209,abi01959000794,ALF6077367,05/06/18,22/05/18,28/01/16,03/11/18
3838,MP,MP3469402633,ALICE,Holmes,559 Kent Road,Chelmsford,Essex,CH317ZV,22/09/57,07367288560,ALICEHolmes@aol.mail.uk,YM92GMI,Holmes5126420,d60696209,abi01959000794,ALF6077367,05/06/18,22/05/18,28/01/16,03/11/18
3839,HH,HH6829327498,MAYA,Williams,57 Lloyd Elms,York,North Yorkshire,YK856TJ,17/03/49,07598735359,MAYAWilliams@godaddy.co.uk,,,d26922514,,ALF3228246,20/11/18,31/07/17,07/08/15,27/08/15
3840,Travel,TRA050262869,STANLEY,Martin,529 Orchard Drive,Oxford,Oxfordshire,OX589KY,21/08/93,07288120443,SMartin687@icloud.co.uk,,,d42179211,,ALF9479082,16/12/17,04/10/15,13/08/15,14/03/18
3841,Loans,LOA448795659,DANIEL,Dixon,643 Parkway,Warrington,Cheshire,WA165GF,27/07/66,07534142968,DANIEL_Dixon90@godaddy.com,,,d8098695,,ALF8637890,13/03/15,26/12/17,04/12/15,07/12/18
3842,Van,VAN113250746,MEGAN,Green,651 Frances Wood,Poole,Dorset,PE343SV,24/03/73,07876486048,MEGANGreen@godaddy.com,DX86CZE,Green64411621,d55587145,abi69111836128,ALF2858741,28/08/17,30/05/15,27/12/15,08/01/19
3843,Travel,TRA921244919,MILLIE,Singh,703 Braeside Leaze,Milton Keynes,Buckinghamshire,MK683EY,26/05/79,07029194523,MILLIE_Singh459@bt.com,,,d46574659,,ALF1769031,01/09/17,24/06/18,03/07/18,16/03/15
3844,Travel,TRA909460404,STANLEY,Hunt,358 Kings Road,Salford,Greater Manchester,SF303PI,25/03/95,07221337656,STANLEYHunt320@ee.co.uk,,,d5811564,,ALF8066747,03/09/16,04/11/17,27/11/16,16/09/15
3845,Motor,MOT861295428,THOMAS,Cook,371 Stanley Road,Dundee,Angus,DD298TB,13/12/67,07865032612,THOMAS_Cook@o2.uk,TH50IVU,Cook6160059,d92772651,abi58983181303,ALF3388903,11/12/16,08/01/15,14/03/16,24/05/18
3846,MP,MP8147940161,EMILY,Harrison,923 Barclay Sidings,Portsmouth,Hampshire,PO108JT,12/09/53,07710491947,E_Harrison141@googlemail.co.uk,QO16HEG,Harriso65236100,d12532514,abi14120631078,ALF1544812,20/05/17,01/07/18,12/05/18,02/07/17
3847,MP,MP4040663696,NANCY,Bennett,869 Grove Town,Norwich,Norfolk,NH146ZS,19/09/60,07464254539,NBennett396@aol.com,PD25NHM,Bennett22363222,d6082508,abi72688916793,ALF7440247,13/01/18,02/07/16,31/03/16,01/01/17
3848,Loans,LOA149376274,THOMAS,Hussain,604 Denham Hey,Edinburgh,Midlothian,ED428XU,23/07/70,07659716149,THussain147@virgin.uk.mail,,,d2600484,,ALF8918124,08/04/16,16/05/17,19/01/18,23/08/15
3849,Travel,TRA202234414,EMILIA,Hall,608 Fowler Woodlands,Belfast,Ulster,BF108JK,30/05/95,07612084375,E_Hall518@sky.com,,,d28117104,,ALF1793766,08/03/17,14/09/15,30/12/18,27/08/15
3850,MP,MP1456766786,ARIA,Edwards,478 Crawford Valley,Middlesbrough,North Yorkshire,MB515UA,13/12/74,07552274001,A_Edwards548@o2.co.uk,,Edwards58418250,d34596504,abi23014988693,ALF7001957,20/08/18,30/06/18,04/03/15,22/01/18
3851,MP,MP4470785630,FRANCESCA,Begum,490 Broomfield By-Pass,Newcastle-upon-Tyne,Tyne and Wear,NC390PW,14/06/61,07985547420,F_Begum619@o2.co.uk,QC54MTS,Begum79946739,d8269218,abi77777014295,ALF6785367,19/03/15,27/12/15,09/10/17,08/07/17
3852,MP,MP2774520935,AMELIE,Harris,174 Trinity Willows,Birmingham,West Midlands,BM429PK,19/02/39,07961001161,A_Harris893@yahoo.com,KA24TVG,Harris20818173,d2867663,abi28311338456,ALF9485585,10/01/17,17/09/18,22/09/16,04/03/15
3853,HH,HH8244301277,DAVID,Bailey,575 Hazel Grove,York,North Yorkshire,YK770MJ,22/01/42,07254611596,DAVIDBailey721@o2.co.uk,,,d46189419,,ALF9838342,10/02/18,20/06/16,20/10/17,24/06/18
3854,HH,HH9860683121,AISHA,Smith,253 Elm Avenue,Bradford,West Yorkshire,BR494QE,15/04/42,07621502485,ASmith440@icloud.com,,,d58865269,,ALF3291024,21/12/17,21/10/16,24/02/18,14/12/17
3855,Motor,MOT130607345,HARLEY,Hunt,119 Barn Close,Poole,Dorset,PE977JY,11/04/46,07119092574,HARLEYHunt@plusnet.co.uk,MT49CAV,Hunt14069522,d30082523,abi67702070613,ALF4541411,10/06/18,30/06/16,14/11/16,12/03/18
3856,Motor,MOT891212991,POPPY,Green,664 Windsor Road,Belfast,Ulster,BF150IW,21/11/49,07469304335,POPPYGreen127@ee.co.uk,XR25LYV,Green94395906,d34610173,abi48975944009,ALF3827791,02/03/19,15/12/18,18/08/16,18/03/18
3857,HH,HH4746270484,BLAKE,Price,1 Broadway,Cardiff,South Glamorgan,CF165WD,20/08/35,07958572075,BPrice689@virgin.com,,,d42486053,,ALF7568279,07/08/15,10/11/16,10/10/18,20/03/16
3858,MP,MP8349681759,SIENNA,Bennett,198 School Lane,Walsall,West Midlands,WL899ID,24/06/88,07945990922,SIENNA_Bennett@mail.com,XD65MEG,Bennett84443734,d8591715,abi49233127405,ALF8354764,07/01/15,04/09/18,25/08/18,18/12/17
3859,Travel,TRA177244884,CHARLOTTE,Lewis,993 Churchill Road,Glasgow,Clyde,GW739MA,09/03/41,07058705822,CHARLOTTELewis@virgin.com,,,d41535255,,ALF1794287,03/03/16,20/02/17,18/10/15,28/07/15
3860,MP,MP1339637187,HUNTER,James,187 Rowan Avenue,Slough,Berkshire,SG907JC,12/08/97,07823022098,HUNTERJames465@plusnet.com,LE01QTQ,James39391673,d6342112,abi49954977802,ALF4623001,11/12/18,31/10/16,09/12/16,17/11/16
3861,Loans,LOA628324528,JACOB,Harrison,578 Mill Lane,Bradford,West Yorkshire,BR572GZ,06/06/94,07737807493,JACOB_Harrison409@o2.co.uk,,,d43611864,,ALF4714731,25/02/17,26/06/15,04/09/16,19/09/18
3862,Loans,LOA020169611,EDITH,Clarke,634 Orchard Way,Coventry,West Midlands,CV686HN,02/01/80,07564280299,EDITHClarke@vodafone.uk,,,d30679870,,ALF8677882,13/03/18,13/06/15,26/05/16,20/10/16
3863,HH,HH7377701328,LOGAN,James,820 Saxon Road,Stockton-on-Tees,County Durham,SK585KL,21/11/43,07596209860,LJames@vodafone.uk,,,d80738792,,ALF6420579,22/08/16,16/03/15,05/06/18,12/02/16
3864,MP,MP6019773907,SUMMER,Owen,615 Ferryhills Close,Milton Keynes,Buckinghamshire,MK159NQ,10/11/70,07765866758,SUMMER_Owen@talktalk.net,GE44HOA,Owen74057059,d25247962,abi74204393096,ALF2979409,04/04/15,01/08/17,14/07/17,04/08/17
3865,Travel,TRA811864896,GRACE,Knight,849 Beverley Close,Aberdeen,Highlands,AN346JR,16/12/80,07298609985,GRACEKnight@hotmail.com,,,d43972351,,ALF5037500,25/05/18,05/04/18,14/01/19,09/06/15
3866,HH,HH9572816868,ZACHARY,Owen,932 Wharf Coppice,Sunderland,Tyne and Wear,SD272MH,09/02/69,07199121426,ZOwen189@bt.com,,,d98033372,,ALF7168599,13/11/15,27/08/18,14/06/17,17/09/15
3867,HH,HH7400151982,HEIDI,Allen,920 Chilton Maltings,York,North Yorkshire,YK288SJ,20/08/44,07872032397,H_Allen@ee.com,,,d15938691,,ALF3568150,06/01/16,21/11/17,31/03/17,02/12/17
3868,HH,HH1583534101,BENJAMIN,Lee,568 White Horse Drove,Reading,Berkshire,RG852KZ,19/02/72,07878431532,BENJAMIN@Lee.com,,,d57141131,,ALF1784270,27/07/15,02/10/16,06/10/16,08/12/15
3869,HH,HH3866570441,EVELYN,Owen,429 King Edward Road,Preston,Lancashire,PR623FM,13/01/98,07598612240,EOwen850@o2.co.uk,,,d30899460,,ALF7652418,10/04/17,07/03/15,09/07/17,01/04/18
3870,Travel,TRA069678429,CHARLOTTE,White,325 Broadway,Sunderland,Tyne and Wear,SD202PY,14/02/67,07282031207,CHARLOTTEWhite389@vodafone.uk,,,d11228819,,ALF8557322,22/11/16,05/04/15,28/10/16,07/05/17
3871,Van,VAN892906598,ALFIE,Bell,358 West Drive,Maidstone,Kent,MS396EX,20/09/53,07868377840,ALFIE_Bell@godaddy.com,PZ15OCH,Bell8960342,d83407976,abi76033017887,ALF7882581,26/01/16,05/12/16,25/09/15,08/05/16
3872,MP,MP3762792521,MEGAN,Davis,283 Hazel Grove,Coventry,West Midlands,CV509NR,16/12/74,07660812717,M_Davis@gmail.com,NR67NCP,Davis29103638,d19820068,abi59984883866,ALF3031410,31/07/15,10/09/18,11/02/15,24/01/15
3873,Van,VAN696757470,ISABELLE,Russell,847 North Avenue,Luton,Bedfordshire,LU438AF,06/09/47,07300421677,ISABELLERussell@plusnet.com,QI21PSW,Russell11457307,d66410190,abi92643853042,ALF7966997,16/04/15,08/04/19,15/08/15,20/12/18
3874,Loans,LOA145703428,MAX,Foster,467 Primrose Hill,Chesterfield,Derbyshire,CD345AO,29/12/91,07328004141,MAX_Foster181@ee.com,,,d30113596,,ALF6707636,11/04/17,15/07/17,16/11/16,19/11/17
3875,Loans,LOA331739013,RILEY,Baker,497 Park Lane,Poole,Dorset,PE382QC,17/01/38,07579113990,R_Baker633@virginmail.com,,,d61687713,,ALF6970273,30/07/18,03/02/15,01/03/15,02/04/16
3876,Motor,MOT520605032,FELIX,Campbell,68 Park Lane,Belfast,Ulster,BF102ZL,04/11/01,07518076387,FCampbell@mail.com,HR37JBW,Campbel17679728,d54509994,abi50705866302,ALF8553722,01/05/16,04/03/19,26/11/16,17/08/18
3877,HH,HH3303409401,FINLEY,James,800 Kingsway,Swansea,West Glamorgan,SA589WW,29/06/51,07261469117,FINLEY_James@ee.com,,,d58477240,,ALF7254281,19/02/18,24/06/16,23/08/16,11/06/15
3878,Van,VAN544262402,EVA,Foster,695 Lime Avenue,Milton Keynes,Buckinghamshire,MK996YK,06/11/58,07578750778,EVAFoster496@plusnet.com,XM26XLO,Foster63798207,d17243878,abi29192053550,ALF0727916,09/01/18,13/02/19,16/08/18,12/08/16
3879,HH,HH5089771780,IBRAHIM,Allen,220 Primrose Hill,Maidstone,Kent,MS979MV,27/01/81,07993161111,I_Allen@virgin.com,,,d19582876,,ALF5017418,09/07/16,11/11/16,17/08/18,01/02/15
3880,Travel,TRA125350451,LUCA,Richardson,142 Sweetacre Close,Warrington,Cheshire,WA412JN,13/07/45,07385976595,LUCA_Richardson@o2.uk,,,d32850995,,ALF9513045,20/06/17,11/04/19,25/02/15,09/01/18
3881,Van,VAN347632990,EZRA,Marshall,448 Trinity Willows,Sunderland,Tyne and Wear,SD850PD,01/01/99,07385692149,EZRA_Marshall@plusnet.co.uk,PU49EPA,Marshal82244999,d80154716,abi05561092911,ALF2677663,04/08/16,17/12/18,02/03/19,18/05/18
3882,MP,MP0042695245,EZRA,Marshall,448 Trinity Willows,Sunderland,Tyne and Wear,SD850PD,01/01/99,07385692149,EZRA_Marshall@plusnet.co.uk,PW99TXR,Marshal82244999,d80154716,abi36574571227,ALF2677663,04/03/15,15/04/15,28/07/17,27/07/15
3883,MP,MP7831720915,JESSE,Stevens,887 Kirklatch Court,Derby,Derbyshire,DB409XY,02/04/84,07463128918,J_Stevens@o2.com,HW53SHS,Stevens85742148,d40884144,abi09212451775,ALF8587519,01/06/15,20/10/16,12/12/18,17/08/16
3884,HH,HH5336472134,JACKSON,Mason,498 Kent Road,Leeds,West Yorkshire,LD313OC,23/04/45,07312105840,JACKSONMason@yahoo.co.uk,,,d298497,,ALF8812146,11/11/18,19/04/17,06/08/17,24/10/16
3885,MP,MP0744286118,LOUIS,Harvey,88 School Lane,Manchester,Greater Manchester,MN560SA,19/05/60,07244751083,LOUISHarvey355@yahoo.com,ZB62EAJ,Harvey92846732,d70761273,abi55731240562,ALF3268300,26/08/15,13/06/17,28/07/16,08/08/17
3886,Loans,LOA414084212,CHLOE,Harvey,640 Manor Farm Top,Mansfield,Nottinghamshire,MD774AC,23/01/50,07400355633,CHLOE_Harvey@aol.mail.uk,,,d98733272,,ALF0351360,02/10/15,15/10/18,16/07/18,20/01/16
3887,Motor,MOT942255542,ROBYN,Powell,606 Mayfield Avenue,Stockton-on-Tees,County Durham,SK377LX,17/01/38,07137318257,ROBYNPowell6@ee.co.uk,ER39UBD,Powell32758110,d34307214,abi94051790085,ALF6718120,30/12/16,31/05/15,08/12/17,09/03/16
3888,Motor,MOT537344678,ISLA,Mills,133 North View,Peterborough,Cambridgeshire,PB254RS,06/11/42,07531384599,IMills@gmail.com,ZH76IWZ,Mills17255391,d96301100,abi72800640962,ALF9110767,15/11/15,13/10/18,01/02/18,27/03/16
3889,Van,VAN829238464,MASON,Rogers,832 Manchester Road,Portsmouth,Hampshire,PO710TQ,17/03/43,07458745760,MASONRogers@vodafone.uk,VE99CDI,Rogers25833694,d30603555,abi61884020802,ALF6147028,16/03/19,29/07/16,01/11/15,24/02/17
3890,Van,VAN424021415,LEWIS,Hunt,365 Mayfield Avenue,Cambridge,Cambridgeshire,CE514NU,09/01/75,07274773224,LEWIS_Hunt697@virgin.com,IJ48PEJ,Hunt1829385,d25942166,abi32152469312,ALF1701511,10/05/17,21/03/15,12/11/18,08/12/16
3891,Van,VAN450604911,DYLAN,Phillips,661 Francis Road,Cambridge,Cambridgeshire,CE211XZ,04/12/87,07169852192,DYLAN_Phillips@o2.com,QR96SJK,Phillip81612219,d90846629,abi74771536605,ALF7691464,14/01/18,04/05/15,25/06/18,10/01/19
3892,Travel,TRA548007192,BEATRICE,Moore,933 Hillside Close,Edinburgh,Midlothian,ED282SD,05/09/64,07260360356,BEATRICEMoore@virginmail.com,,,d49785558,,ALF5019028,27/09/18,18/05/15,06/04/16,25/02/16
3893,Motor,MOT390052615,LEO,Jenkins,735 Quarry Road,Cardiff,South Glamorgan,CF606PO,28/06/97,07495718682,LEOJenkins301@ee.co.uk,VR19AQU,Jenkins66179617,d47366600,abi21364703372,ALF7288171,10/10/17,23/11/15,17/07/17,01/01/16
3894,Motor,MOT506403705,MOLLY,Edwards,41 Victoria Street,Stoke-on-Trent,Staffordshire,ST618QI,28/01/73,07038664431,MOLLYEdwards760@mail.com,SV48LOY,Edwards42679711,d36107335,abi54365539673,ALF3467484,15/04/15,06/08/17,04/01/16,01/05/18
3895,Motor,MOT506403705,MOLLY,Edwards,41 Victoria Street,Stoke-on-Trent,Staffordshire,ST618QI,28/01/73,07038664431,MOLLYEdwards760@mail.com,FR68VBU,Edwards42679711,d36107335,abi93892001281,ALF3467484,15/04/15,06/08/17,04/01/16,01/05/18
3896,Motor,MOT506403705,MOLLY,Edwards,41 Victoria Street,Stoke-on-Trent,Staffordshire,ST618QI,28/01/73,07038664431,MOLLYEdwards760@mail.com,NN19BRH,Edwards42679711,d36107335,abi84642250823,ALF3467484,15/04/15,06/08/17,04/01/16,01/05/18
3897,Motor,MOT822705027,AMELIA,Hussain,241 Hall Drive,Leeds,West Yorkshire,LD599YF,25/09/59,07919913576,A_Hussain64@ee-mail.uk.com,GX41RFP,Hussain47637738,d6108663,abi53615715282,ALF8925276,14/10/17,16/08/18,25/04/16,09/05/16
3898,Loans,LOA368299707,AMELIA,Hussain,241 Hall Drive,Leeds,West Yorkshire,LD599YF,25/09/59,07919913576,A_Hussain64@ee-mail.uk.com,,,d6108663,,ALF8925276,07/06/17,07/03/19,30/12/16,22/11/18
3899,MP,MP9764663962,AMELIA,Hussain,241 Hall Drive,Leeds,West Yorkshire,LD599YF,25/09/59,07919913576,A_Hussain64@ee-mail.uk.com,YI85MDO,Hussain47637738,d6108663,abi51533926986,ALF8925276,05/10/16,19/05/16,20/05/15,16/01/19
3900,HH,HH5103573624,ANNABELLE,Young,611 The Avenue,Derby,Derbyshire,DB976GW,10/03/42,07293248407,A_Young@sky.com,,,d48243289,,ALF8461409,01/11/18,01/02/17,07/06/17,21/02/17
3901,HH,HH6786059981,SAMUEL,Chapman,896 Manor Park,Slough,Berkshire,SG171XV,09/01/00,07949388899,SAMUELChapman996@bt.com,,,d61626673,,ALF8441489,14/10/16,26/03/19,26/05/18,03/03/17
3902,Loans,LOA343392675,LUKE,Wilson,31 Belmont Road,Ipswich,Suffolk,IP749KJ,03/03/47,07755419003,LWilson@ee.co.uk,,,d22891971,,ALF2898420,09/04/15,18/05/18,28/08/17,15/03/16
3903,Motor,MOT778291823,BENJAMIN,Griffiths,653 The Mount,Leicester,Leicestershire,LC275SF,29/10/01,07349847180,BENJAMIN_Griffiths984@googlemail.com,SW00QRC,Griffit42456495,d2041370,abi90402519883,ALF5502895,26/12/15,16/04/16,17/05/18,03/09/18
3904,MP,MP4182316238,LEO,Hughes,841 Curzon Dene,Telford,Shropshire,TD493UX,06/02/63,07824256393,LEO_Hughes870@plusnet.com,FL34QEN,Hughes6695596,d10973702,abi36564447675,ALF2861874,02/10/16,15/07/18,09/10/15,24/06/17
3905,Loans,LOA679406751,MICHAEL,Roberts,828 York Road,Stockton-on-Tees,County Durham,SK388TM,26/12/67,07710937364,MRoberts577@plusnet.co.uk,,,d11538280,,ALF8884940,18/03/15,05/07/17,29/01/17,11/07/16
3906,MP,MP1471324901,TOBY,Lewis,855 Woodstock Wynd,Ipswich,Suffolk,IP189HD,16/11/86,07123479812,TOBY_Lewis183@googlemail.co.uk,CL29XKX,Lewis82214181,d52010197,abi12708037302,ALF5952719,17/12/18,31/05/17,23/12/17,17/01/17
3907,MP,MP0125466173,LAYLA,Cook,964 Carr Grove,Liverpool,Merseyside,LV764TR,23/03/97,07006117116,LAYLACook@ee-mail.uk.com,LP30KVV,Cook90496824,d32414612,abi06420031415,ALF6608453,10/12/18,05/11/15,30/01/18,23/02/16
3908,MP,MP9175806306,LUCA,Baker,897 Dark Lane,Peterborough,Cambridgeshire,PB654SG,12/03/49,07041843889,L_Baker@virgin.uk.mail,TX65BXR,Baker85501281,d33797713,abi21883659498,ALF7080919,16/06/16,18/10/16,22/02/15,11/05/17
3909,Travel,TRA007652602,EZRA,Williams,576 Woodstock Wynd,Southend-on-Sea,Essex,SS357AE,18/02/93,07286991302,EZRA_Williams@vodafone.com,,,d18275500,,ALF3767956,11/05/18,03/08/17,27/08/16,13/03/19
3910,HH,HH0183899486,ARTHUR,Webb,149 Finch Crescent,Salford,Greater Manchester,SF422PG,27/10/86,07123242532,ARTHURWebb472@godaddy.com,,,d24821214,,ALF6799128,18/05/16,15/12/17,28/10/16,11/04/15
3911,Van,VAN515201833,IMOGEN,Davis,896 Wooburn Mews,Southampton,Hampshire,SO963PU,31/10/66,07703296419,IDavis665@gmail.com,JT74GMB,Davis1089039,d30898181,abi36341331842,ALF1204693,22/02/17,11/12/18,10/02/15,25/12/16
3912,Loans,LOA455268473,ARLO,Lloyd,958 Nursery Gardens,Chelmsford,Essex,CH538NL,10/02/87,07780171099,ARLO_Lloyd832@yahoo.com,,,d93271165,,ALF2270093,15/03/19,09/02/18,20/06/18,16/06/15
3913,Van,VAN572533870,BEATRICE,Carter,158 Grange Drive,Walsall,West Midlands,WL502IF,01/11/68,07371279768,BEATRICECarter720@yahoo.com,YB86LOU,Carter38129246,,abi38010766989,ALF3118592,28/08/18,10/06/15,11/11/17,07/10/18
3914,HH,HH4995112566,ORLA,Williams,139 Cannon Sidings,Warrington,Cheshire,WA499KN,12/11/59,07201745262,ORLAWilliams@vodafone.com,,,d8767719,,ALF0109656,20/05/16,06/02/16,15/08/16,18/08/15
3915,Travel,TRA658087861,FREDDIE,Kelly,581 Eastern Grove,Dudley,West Midlands,DY492ZS,01/06/60,07582119312,FREDDIEKelly@virginmail.com,,,d15322449,,ALF9509805,30/08/17,11/07/16,09/02/19,22/08/18
3916,Loans,LOA370515508,TEDDY,Murphy,37 Belmont Road,Southend-on-Sea,Essex,SS675GM,18/04/56,07805304261,TEDDYMurphy249@plusnet.com,,,d15120720,,ALF4891647,08/01/16,15/02/18,30/07/15,22/06/17
3917,Motor,MOT496917091,BONNIE,Bennett,413 Canal Street,Bristol,Avon,BL976YR,21/06/44,07214166316,BBennett@virgin.uk.mail,PH03VCU,Bennett87614705,d96575079,abi34553562259,ALF5097820,19/03/17,01/10/15,03/06/17,16/08/15
3918,MP,MP1238185194,ALEX,Wilkinson,613 Queensway,Portsmouth,Hampshire,PO714VM,28/06/89,07524950323,A_Wilkinson@ee-mail.uk.com,BL49FFH,Wilkins27266919,d37305342,abi07594089630,ALF5383016,01/05/18,05/05/18,26/06/16,22/07/16
3919,Van,VAN424665396,EDITH,Begum,571 Jasmine Close,Sunderland,Tyne and Wear,SD384SR,15/05/71,07112373250,EBegum@icloud.co.uk,OC93ZZT,Begum20025829,d44076333,abi72567494344,ALF1863356,09/08/18,07/03/18,24/08/18,10/10/18
3920,Van,VAN441995832,JAYDEN,Shaw,831 Frances Knoll,Chesterfield,Derbyshire,CD494CG,02/06/66,07126862409,JAYDENShaw@mail.com,BN23ZGV,Shaw11290754,d38793582,abi82155131412,ALF6663428,11/04/19,17/01/17,11/12/15,17/09/18
3921,Motor,MOT532639033,FREYA,Powell,572 Broomfield By-Pass,Preston,Lancashire,PR686IF,21/09/44,07789702198,FREYAPowell@godaddy.co.uk,DD11AMS,Powell81085484,d50160350,abi94521389419,ALF8175257,15/10/17,24/04/19,12/06/17,21/05/16
3922,Loans,LOA295897348,DAISY,Harrison,456 Thorold Road,Plymouth,Devon,PY536HA,28/10/66,07361711415,DAISYHarrison@ee-mail.uk.com,,,d82442756,,ALF9727838,30/03/17,12/01/19,02/02/18,12/08/15
3923,Van,VAN425611578,AMELIA,Ward,117 York Road,Southend-on-Sea,Essex,SS788EE,12/12/50,07684212563,AMELIA_Ward987@virginmail.com,VL50FPU,Ward40793038,d51436504,abi87845166537,ALF8475552,27/12/16,07/06/15,23/08/17,05/02/18
3924,Loans,LOA061960569,MOHAMMAD,Phillips,597 Frances Wood,Doncaster,South Yorkshire,DR140OQ,27/12/46,07993865961,MPhillips@aol.com,,,d86113529,,ALF4985656,29/12/18,27/01/19,29/12/18,19/03/15
3925,Travel,TRA058999211,SCARLETT,Bailey,768 Hinton Lawns,Glasgow,Clyde,GW629RD,02/10/36,07607645712,SCARLETTBailey@vodafone.uk,,,d84132620,,ALF5442863,27/03/17,15/11/18,24/04/17,22/09/15
3926,Van,VAN662081173,JAYDEN,Hunt,574 Chester Road,Blackburn,Lancashire,BK704JL,22/04/97,07136271995,J_Hunt@virgin.com,LH86AGE,Hunt66842950,d71192379,abi61758578085,ALF4085786,13/09/16,08/04/17,11/03/19,19/04/18
3927,Motor,MOT774700829,NATHAN,Brown,310 Sandown Road,Newcastle-upon-Tyne,Tyne and Wear,NC609IS,12/09/40,07722481628,NATHAN_Brown862@hotmail.com,MH96LAZ,Brown83891290,d61824675,abi67782593346,ALF5409182,10/04/19,07/01/19,02/11/17,15/08/15
3928,Motor,MOT863796219,JAYDEN,Cooper,96 Oak Lane,Nottingham,Nottinghamshire,NT971NK,27/04/51,07360796366,JAYDENCooper406@yahoo.co.uk,QJ75CAD,Cooper28294415,d78788258,abi49426528578,ALF6189662,07/11/16,24/08/16,25/12/15,27/07/18
3929,Van,VAN944349801,OLIVER,Palmer,308 Sheridan Cedars,Warrington,Cheshire,WA694NM,12/12/41,07202355851,OLIVERPalmer@googlemail.com,CM78EXP,Palmer43739456,d96842283,abi07317071745,ALF1479302,02/09/15,13/06/16,12/10/18,13/05/16
3930,Motor,MOT225838280,DAVID,James,731 Cambridge Road,Ipswich,Suffolk,IP622RM,15/05/46,07650208330,DJames855@vodafone.uk,CE43LDN,James16634616,d71464481,abi88965321978,ALF9834787,30/01/16,26/05/15,31/08/16,27/03/17
3931,Travel,TRA877205221,RILEY,Lloyd,840 Hill Lane,Newcastle-upon-Tyne,Tyne and Wear,NC313TX,12/06/71,07526263614,RLloyd250@bt.com,,,d36067723,,ALF0965106,26/07/16,05/09/16,28/01/16,03/07/16
3932,Van,VAN904498658,ABIGAIL,Cook,428 Laurel Avenue,Middlesbrough,North Yorkshire,MB534BI,04/08/45,07290964277,ABIGAIL_Cook@yahoo.com,AY31TUW,Cook74045801,d97982373,abi67352700807,ALF4315357,25/07/18,18/03/17,23/04/19,26/10/15
